year,ratio
227,0.016161680738589573
228,0.014295973938919829
229,0.012734233998090639
230,0.012669293068649497
231,0.01302510449193622
232,0.015236285568813457
233,0.013705088143589358
234,0.02188664571385835
235,0.1901045156944253
236,0.21643014927073176
237,0.22134497318699398
238,0.22686344811979464
239,0.21599448416670392
240,0.2178812657918368
241,0.19253482210468023
242,0.22229302920687818
243,0.16803869200393817
244,0.14195351891726585
245,0.13916429497901847
246,0.1488415248274359
247,0.11696374744430194
248,0.11198280084117819
249,0.1257821754024031
250,0.10263786984606717
251,0.09444072970299505
252,0.0915132594082411
253,0.08419704807318958
254,0.08452068343573355
255,0.08528668054099046
256,0.07877146630911772
257,0.08129899009070812
258,0.06158469507961124
259,0.06585414686959223
260,0.06705747875293848
261,0.06855631053829911
262,0.06559762702517744
263,0.06889951213828284
264,0.06322694944021108
265,0.06212123518682515
266,0.055410288516277224
267,0.06277691895477608
268,0.07272491112934232
269,0.06366721859920506
270,0.06259039737424815
271,0.04449676707772153
272,0.047310884043950216
273,0.049611267256245525
274,0.05242499437205504
275,0.050249353859783574
276,0.058432838443967655
277,0.07274148056985431
278,0.07677525953836077
279,0.06957102040063956
280,0.034472243147085684
281,0.032684178817214936
282,0.034898516210750206
283,0.039292582238932325
284,0.03752894961116144
285,0.032770461281316804
286,0.034872472813779136
287,0.03786025829735076
288,0.035681772068888486
289,0.03574152507870511
290,0.07537213322377939
291,0.045093532588970815
292,0.05440771353897374
293,0.0505822138347901
294,0.3699177137736891
295,0.41051340364578254
296,0.4057492391462591
297,0.40337520791509984
298,0.39857000468846593
299,0.39875151877022624
300,0.2722649991584863
301,0.2934087726773773
302,0.32345438681177524
303,0.2408509413016178
304,0.3256168163758082
305,0.23756841064273684
306,0.250926400146346
307,0.21250307087569378
308,0.1727034785048324
309,0.21700441461295192
310,0.19780892338045983
311,0.18586387096621299
312,0.15202464899216522
313,0.16166437280537077
314,0.1458091607466628
315,0.1513512152064023
316,0.14525856180163568
317,0.10291801330152607
318,0.15307947236031041
319,0.15829218191205668
320,0.15414751083080838
321,0.17840783462752338
322,0.16654263989719023
323,0.16886353204651883
324,0.1797367567549428
325,0.18986177882863706
326,0.1280382869915769
327,0.1897551109764862
328,0.20146557488374345
329,0.19398504653510737
330,0.2596971629679716
331,0.3044815590009565
332,0.2909975652026904
333,0.2410169348116314
334,0.2648773731024623
335,0.2672882956937166
336,0.27365104126390916
337,0.23423186289109743
338,0.23353105476571068
339,0.2604813291610246
340,0.24719204210916906
341,0.2998874940164617
342,0.2921167859102392
343,0.31860162998419356
344,0.3080460937428856
345,0.2760104465598745
346,0.24462279748448423
347,0.3472814925851203
348,0.32867241231011796
349,0.3709862986756319
350,0.3523519136765828
351,0.35932960646661743
352,0.3297268254613896
353,0.3258142240401434
354,0.3618371900969309
355,0.298666887723869
356,0.11160627345600414
357,0.10561256988615857
358,0.09491435193284509
359,0.1956583193989097
360,0.16690690182405682
361,0.188948730522797
362,0.17619354220895747
363,0.21579065768461786
364,0.21704551712366002
365,0.2217627612089476
366,0.22810601145879125
367,0.2607235314741772
368,0.2790044907456309
369,0.3087654125611031
370,0.28414021748758783
371,0.28922653463944564
372,0.30104674882898663
373,0.32427016211348036
374,0.3224813132002684
375,0.3203403574627509
376,0.3539393869154949
377,0.32082205566244276
378,0.3316869223701931
379,0.274595162644007
380,0.2750313225425991
381,0.27409843202960466
382,0.2956380753478769
383,0.26795952813869056
384,0.305801213362434
385,0.3107760948140521
386,0.33497169808961597
387,0.3150422809163753
388,0.35343282476159255
